inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
-63.15381313222204,145.92992543863608,0.0,-53.011189369424386,152.34297332605533,0.0,-64.84425048402538,144.86108421580263,0.0,-51.320752075624775,153.4118146406252,0.0
-63.5300495426243,146.52496618712664,0.0,-53.386914072537174,152.9372047069776,0.0,-65.22057217730021,145.45625985625347,0.0,-51.69639149418932,154.00591112695278,0.0
-63.9060613958476,147.1197568517062,0.0,-53.76242181397151,153.53119787794958,0.0,-65.59666804750006,146.05118343383148,0.0,-52.07181521699216,154.59977138232347,0.0
-64.28185058491705,147.7142987821273,0.0,-54.13771449878637,154.12495421398924,0.0,-65.97253998564446,146.64585629407844,0.0,-52.447025151097925,155.19339678596623,0.0
-64.65741900293986,148.30859332834913,0.0,-54.51279403204077,154.71847509011437,0.0,-66.34818988284897,147.24027978277772,0.0,-52.82202320355759,155.78678871707524,0.0
-65.03276854310299,148.90264184053535,0.0,-54.887662318793765,155.311761881343,0.0,-66.723619630322,147.83445524595072,0.0,-53.19681128140889,156.37994855481094,0.0
-65.40790109867346,149.49644566905488,0.0,-55.26232126410432,155.90481596269302,0.0,-67.09883111936547,148.42838402985868,0.0,-53.57139129167613,156.97287767829937,0.0
-65.78281856300039,150.09000616448586,0.0,-55.6367727730315,156.4976387091824,0.0,-67.47382624137703,149.02206748100667,0.0,-53.94576514137002,157.56557746663185,0.0
-66.1575228295134,150.68332467761408,0.0,-56.01101875063429,157.09023149582907,0.0,-67.8486068878483,149.6155069461423,0.0,-54.31993473748778,158.1580492988649,0.0
-66.53201579172485,151.27640255943714,0.0,-56.3850611019717,157.68259569765087,0.0,-68.22317495036735,150.20870377225998,0.0,-54.69390198701284,158.75029455401983,0.0
-66.90629934322804,151.86924116116242,0.0,-56.75890173210277,158.27473268966583,0.0,-68.59753232061671,150.801659306599,0.0,-55.06766879691523,159.34231461108305,0.0
-67.28037537770021,152.4618418342123,0.0,-57.13254254608649,158.86664384689175,0.0,-68.97168089037694,151.39437489664968,0.0,-55.44123707415087,159.93411084900498,0.0
-67.65424578889939,153.05420593022046,0.0,-57.50598544898191,159.45833054434672,0.0,-69.34562255152262,151.9868518901484,0.0,-55.81460872566233,160.5256846467011,0.0
-68.02791247066864,153.6463348010386,0.0,-57.879232345848024,160.04979415704852,0.0,-69.71935919602781,152.57909163508637,0.0,-56.18778565837792,161.1170373830502,0.0
-68.40137731693325,154.23822979873336,0.0,-58.252285141743855,160.64103606001515,0.0,-70.0928927159623,153.17109547970523,0.0,-56.560769779212286,161.70817043689544,0.0
-68.77464222170265,154.82989227558966,0.0,-58.62514574172841,161.23205762826453,0.0,-70.4662250034941,153.76286477250142,0.0,-56.93356299506603,162.29908518704366,0.0
-69.14770907906993,155.4213235841108,0.0,-58.997816050860706,161.8228602368146,0.0,-70.83935795088887,154.35440086222619,0.0,-57.306167212825834,162.8897830122652,0.0
-69.52057978321304,156.01252507702102,0.0,-59.37029797419978,162.41344526068326,0.0,-71.21229345051121,154.94570509788838,0.0,-57.678584339364235,163.48026529129362,0.0
-69.89325622839523,156.60349810726686,0.0,-59.74259341680463,163.00381407488842,0.0,-71.58503339482526,155.53677882875635,0.0,-58.05081628153953,164.07053340282536,0.0
