X,Y,Z
383.55355401292223,-185.11150538207843,0.0
383.79799431299926,-185.42071025297702,0.0
384.035659835613,-185.72850137295438,0.0
384.26665542324264,-186.0350175698221,0.0
384.4910853323825,-186.3404044843363,0.0
384.70905237451444,-186.64481476469075,0.0
384.92065704200934,-186.9484082662423,0.0
385.1259960144531,-187.25135135500065,0.0
385.325152868927,-187.55380406785318,0.0
385.51819222286065,-187.8559103305534,0.0
385.7051608170327,-188.15779761620067,0.0
385.88608881541126,-188.45957681846772,0.0
386.06099115611755,-188.76134210328348,0.0
386.2298689547639,-189.06317073918356,0.0
386.392710961154,-189.3651229065121,0.0
386.5494950699907,-189.6672414856561,0.0
386.7001898858073,-189.9695518245204,0.0
386.8447563418273,-190.27206148550317,0.0
386.9831501376843,-190.57476168623512,0.0
387.11532850892934,-190.87763927149746,0.0
387.2412527873021,-191.18068195754935,0.0
387.36088829773615,-191.48387836157627,0.0
387.47420423870034,-191.7872180122055,0.0
387.58117355641576,-192.09069136225588,0.0
387.68177281313774,-192.3942898036757,0.0
387.7759820496899,-192.69800568461793,0.0
387.8637846424444,-193.00183232860456,0.0
387.94516715493916,-193.30576405572626,0.0
388.0201191843269,-193.6097962058241,0.0
388.0886332028459,-193.9139251636012,0.0
388.1507043945061,-194.218148385607,0.0
388.20633048717673,-194.5224644290415,0.0
388.25551158026457,-194.82687298232298,0.0
388.29824996816194,-195.13137489736454,0.0
388.3345499596461,-195.43597222350564,0.0
388.3644176933996,-195.74066824304376,0.0
388.3878609498221,-196.0454675083137,0.0
388.4048889592927,-196.3503758802629,0.0
388.41551220703695,-196.65540056847192,0.0
388.4197422347452,-196.96055017257106,0.0
388.4175914390785,-197.2658347250065,0.0
388.40907286719244,-197.57126573511093,0.0
388.3942000093955,-197.87685623443505,0.0
388.3729865890515,-198.18262082330057,0.0
388.3454463498231,-198.4885757185366,0.0
388.3115928403423,-198.79473880236458,0.0
388.27143919638127,-199.10112967240008,0.0
388.22499792058375,-199.4077696927435,0.0
388.1722806598065,-199.7146820461339,0.0
388.11329798010144,-200.02189178714488,0.0
388.04805913936025,-200.32942589640547,0.0
387.9765718576243,-200.63731333583206,0.0
387.89884208504907,-200.94558510486232,0.0
387.8148737674952,-201.25427429768615,0.0
387.7246686097039,-201.5634161614733,0.0
387.62823492240955,-201.87304160969012,0.0
387.52566561692464,-202.1831209034684,0.0
387.41709812186724,-202.49359184107496,0.0
387.30266561852994,-202.80439411942686,0.0
387.1824966428814,-203.1154695545674,0.0
