X,Y,Z,Speed
335.99823859078845,-22.41800345503148,0.0,18.23746873748804
335.85546080779744,-23.82049922285912,0.0,18.231184665883045
335.7112069917812,-25.2229439330261,0.0,18.22482616755024
335.5655559250352,-26.62533302220787,0.0,18.21849271313457
335.4185854136724,-28.027669602531596,0.0,18.212283773281015
335.27037225462806,-29.429964472845764,0.0,18.206298818634522
335.1209922090176,-30.832236129485935,0.0,18.200637319840048
334.9705199818341,-32.2345107765384,0.0,18.19539874754257
334.81902920796404,-33.63682233560477,0.0,18.190682572387036
334.66659244450955,-35.03921245506943,0.0,18.18658826501841
334.51328116940135,-36.44173051887312,0.0,18.18321529608165
334.35916578629417,-37.8444336547953,0.0,18.18066313622172
334.2043156357338,-39.24738674224848,0.0,18.17903125608358
334.0487990125946,-40.65066241958747,0.0,18.1784191263122
333.8926831897883,-42.054341090936454,0.0,18.178926217552526
333.7360344482493,-43.45851093253692,0.0,18.18065200044952
333.5789181132126,-44.86326789861912,0.0,18.183695945648157
333.42139859680043,-46.26871572679941,0.0,18.188157523793382
333.2635394469479,-47.674965943006164,0.0,18.194136205530167
333.1054062336879,-49.082112684195465,0.0,18.20140577463564
332.9470793371132,-50.49011959054787,0.0,18.20827780437706
332.7886575786679,-51.898787923657,0.0,18.212653687621646
332.630258170579,-53.30775638521642,0.0,18.212434796398085
332.4720165314625,-54.71650094775549,0.0,18.205522502735064
332.31408596857614,-56.124334696115774,0.0,18.189818178661262
332.15663722779107,-57.53040768005659,0.0,18.163223196205365
331.99985791345574,-58.933706778440474,0.0,18.12363892739606
331.84395178174714,-60.33305557548713,0.0,18.06896674426202
331.68913791282785,-61.72711424959759,0.0,17.997108018831952
331.5356497691557,-63.11437947524057,0.0,17.905964123134517
331.38373414960495,-64.49318433836055,0.0,17.79343642919841
331.23365005162543,-65.86169826571602,0.0,17.657426309052312
331.0856674564851,-67.21792696848244,0.0,17.495835134724906
330.940064094733,-68.55973052377846,0.0,17.306798017377673
330.7970977162744,-69.88506957595487,0.0,17.091624996659178
330.6569867067988,-71.19218306359748,0.0,16.853915071328675
330.5199100429289,-72.47959245812889,0.0,16.597317817627136
330.3860079124367,-73.74610205542697,0.0,16.32548281179552
330.2553825467565,-74.99079924029145,0.0,16.04205963007479
330.12809924004733,-76.21305472389541,0.0,15.750697848705906
330.0041875283174,-77.4125227548647,0.0,15.455047043929838
329.8836425024366,-78.58914130505175,0.0,15.158756791987527
329.76642623016846,-79.74313223141621,0.0,14.865476669119952
329.65246926457985,-80.87500141569885,0.0,14.57885625156807
329.54167221924456,-81.98553888378449,0.0,14.302545115572837
329.4339073944882,-83.07581890680065,0.0,14.040192837375226
329.32903211783884,-84.14719605687455,0.0,13.795448993216189
329.2270438565681,-85.20125202068846,0.0,13.571959034241294
329.1280342115907,-86.23970957112644,0.0,13.37200308911854
329.0320878630857,-87.26421745148652,0.0,13.194529072574827
328.9392881262157,-88.27631083783893,0.0,13.03798608931787
328.84972108071497,-89.27740971223145,0.0,12.900823244055385
328.7634789132917,-90.26881750469856,0.0,12.781489641495062
328.68066255340966,-91.25171997597688,0.0,12.678434386344616
328.60138366750186,-92.22718431797938,0.0,12.590106583311748
328.5257660632669,-93.1961584535449,0.0,12.514955337104169
328.4539465442437,-94.15947052083443,0.0,12.451429752429583
328.386075245184,-95.11782853102173,0.0,12.397978933995699
328.32231547070825,-96.0718201906833,0.0,12.35305198651022
