inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
333.71477678627616,-14.46399491027122,13.1,345.74920081299433,-14.804595124361521,13.1,331.7194708764041,-14.327048475379247,13.1,347.7448839516111,-14.935929850313437,13.1
333.5680000135311,-16.602528580908043,13.1,345.60603907949894,-16.979994323325037,13.1,331.5730806804349,-16.460061551603044,13.1,347.60133493204137,-17.11708721455897,13.1
333.41526988583183,-18.741158732599143,13.1,345.45656342282365,-19.155513091189846,13.1,331.42074033703256,-18.59333492204593,13.1,347.45146493991155,-19.298229373093736,13.1
333.25675625506364,-20.879921894443243,13.116666666666667,345.30091448415453,-21.33118849235567,13.116666666666667,331.26261837403655,-20.726905191261043,13.116666666666667,347.2954157638282,-21.47939323377837,13.116666666666667
333.09262897311174,-23.018854595539064,13.133333333333333,345.1392329046772,-23.507057591222242,13.133333333333333,331.0988833601374,-22.860808935220586,13.133333333333333,347.1333291655392,-23.660615731405034,13.133333333333333
332.9230578918615,-25.157993364985263,13.149999999999999,344.97165932557743,-25.68315745218924,13.149999999999999,330.92970390519014,-24.995082702899076,13.149999999999999,346.9653468795674,-25.841933826582576,13.149999999999999
332.74821286319815,-27.297374731880577,13.166666666666664,344.7983343880408,-27.859525139656384,13.166666666666664,330.7552486604819,-27.129763017815794,13.166666666666664,346.79161061287965,-28.023384504637995,13.166666666666664
332.5682637390072,-29.43703522532371,13.18333333333333,344.6193987332532,-30.03619771802341,13.18333333333333,330.5756863189573,-29.264886379531955,13.18333333333333,346.61226204458967,-30.205004774537798,13.18333333333333
332.38338037117376,-31.57701137441338,13.2,344.4349930024001,-32.213212251690024,13.2,330.39118561540175,-31.400489265105364,13.2,346.4274428256931,-32.386831667827316,13.2
332.1937326115832,-33.71733970824826,13.2,344.24525783666746,-34.39060580505591,13.2,330.2019153265885,-33.53660813049695,13.2,346.23729457883474,-34.5689022375937,13.2
331.9994903121209,-35.85805675592709,13.2,344.0503338772409,-36.56841544252082,13.2,330.0080442713893,-35.67327941193082,13.2,346.0419588981044,-36.751253557449225,13.2
331.800823324672,-37.99919904654853,13.2,343.8503617653061,-38.74667822848445,13.2,329.80974131085094,-37.81053952720678,13.2,345.8415773488619,-38.93392272053835,13.2
331.59790150112195,-40.14080310921133,13.2,343.6454821420489,-40.92543122734652,13.2,329.60717534824283,-39.94842487696291,13.2,345.63629146758905,-41.11694683856983,13.2
331.3908946933561,-42.282905473014196,13.2,343.4358356486548,-43.10471150350675,13.2,329.4005153290736,-42.086971845888776,13.2,345.42624276176673,-43.300363040872135,13.2
331.1799727532596,-44.425542667055794,13.2,343.2215629263097,-45.28455612136483,13.2,329.1899302410824,-44.22621680388893,13.2,345.21157270977716,-45.48420847347619,13.2
330.96530553271793,-46.56875122043486,13.216666666666667,343.0028046161992,-47.46500214532049,13.216666666666667,328.97558911420487,-46.36619610719504,13.216666666666667,344.99242276082873,-47.66852029822353,13.216666666666667
330.7470628836163,-48.712567662250095,13.233333333333334,342.77970135950915,-49.646086639773436,13.233333333333334,328.75766102051716,-48.50694609942722,13.233333333333334,344.76893433490244,-49.85333569190162,13.233333333333334
330.52541465784,-50.857028521600206,13.250000000000002,342.55239379742505,-51.827846669123396,13.250000000000002,328.53631507415815,-50.64850311260441,13.250000000000002,344.5412488227193,-52.0386918454063,13.250000000000002
330.3005307072744,-53.00217032758388,13.26666666666667,342.3210225711329,-54.01031929777007,13.26666666666667,328.31172043123377,-52.790903468102094,13.26666666666667,344.3095075857273,-54.22462596293348,13.26666666666667
330.0725808838048,-55.14802960929985,13.283333333333337,342.08572832181824,-56.193541590113185,13.283333333333337,328.08404628970294,-54.93418347755982,13.283333333333337,344.0738519561053,-56.411175261196824,13.283333333333337
329.8417350393164,-57.29464289584679,13.3,341.84665169066676,-58.37755061055242,13.3,327.8534618892484,-57.07837944373638,13.3,343.83442323678514,-58.59837696867591,13.3
329.6081630256947,-59.44204671632343,13.3,341.6039333188643,-60.56238342348753,13.3,327.62013651113375,-59.223527661312744,13.3,343.5913627014897,-60.78626832489284,13.3
329.37203469482483,-61.59027759982848,13.3,341.3577138475964,-62.74807709331821,13.3,327.3842394780465,-61.36966441764505,13.3,343.3448115947844,-62.974886579716944,13.3
329.1335198985922,-63.73937207546062,13.3,341.10813391804896,-64.93466868444418,13.3,327.14594015393084,-63.516825993464536,13.3,343.0949111321444,-65.16426899270012,13.3
